division_name,division_residence_addresses,division_decl_sum,nszu_geocoding_google_api_lat,nszu_geocoding_google_api_lng
Згоранська амбулаторія монопрактики,"ВОЛИНСЬКА область, ЛЮБОМЛЬСЬКИЙ район, село ЗГОРАНИ, вулиця Шевченка, 53",1812.0,51.3597356,23.977417199999998
Немішаївська амбулаторія загальної практики-сімейної медицини,"КИЇВСЬКА область, БОРОДЯНСЬКИЙ район, смт. НЕМІШАЄВЕ, вулиця Затишна, 4",6639.0,50.5673008,30.0962515
Біленьківська амбулаторія ЗПСМ (ЦПМСД Біленьківської СР Запорізького р-ну),"ЗАПОРІЗЬКА область, ЗАПОРІЗЬКИЙ район, село БІЛЕНЬКЕ, вулиця Центральна, 25А",5830.0,47.6308102,35.0338777
Коритненська амбулаторія загальної практики сімейної медицини,"ЧЕРНІВЕЦЬКА область, ВИЖНИЦЬКИЙ район, село КОРИТНЕ, вулиця Шкільна, 4",1871.0,48.3309367,25.3824145
Амбулаторія № 1 м. Слов'янськ КНП Слов'янської міської Ради ''ЦПМСД м. Слов'янська'',"ДОНЕЦЬКА область, місто СЛОВ'ЯНСЬК, вулиця Банківська, 85",10978.0,48.850235299999994,37.5983632
Лікувально-діагностичний центр,"ДНІПРОПЕТРОВСЬКА область, місто НОВОМОСКОВСЬК, вулиця Гавриїла Зелінського, 8",435.0,48.4133366,34.97852879999999
Лікарська амбулаторія загальної практики сімейної медицини с. Боянець,"ЛЬВІВСЬКА область, ЖОВКІВСЬКИЙ район, село БОЯНЕЦЬ, вулиця Івана Франка, 99",1038.0,50.163447999999995,24.101888
Амбулаторія загальної практики та сімейної медицини с.Мшанець,"ЛЬВІВСЬКА область, СТАРОСАМБІРСЬКИЙ район, село МШАНЕЦЬ, вулиця Центральна, 15",522.0,49.3378144,22.772160500000002
Русанівська амбулаторія загальної практики – сімейної медицини  (КНП БРР ЦПМСД),"КИЇВСЬКА область, БРОВАРСЬКИЙ район, село РУСАНІВ, вулиця Шевченка , 68",1392.0,50.4966898,31.1650377
Амбулаторія №1,"ОДЕСЬКА область, місто ОДЕСА, вулиця Івана та Юрія Лип, 1",13205.0,46.438162899999995,30.7121451
Амбулаторія загальної практики сімейної медицини с. Семаківці,"ІВАНО-ФРАНКІВСЬКА область, ГОРОДЕНКІВСЬКИЙ район, село СЕМАКІВЦІ, вулиця Новоселів, 1а",929.0,48.7634429,25.5329766
Амбулаторія групової практики (ЗПСМ) с. Куцуруб,"МИКОЛАЇВСЬКА область, ОЧАКІВСЬКИЙ район, село КУЦУРУБ, вулиця Очаківська, 114",2565.0,46.653243100000005,31.6156933
Амбулаторія загальної практики сімейної медицини с.Коробівка,"ЧЕРКАСЬКА область, ЗОЛОТОНІСЬКИЙ район, село КОРОБІВКА, вулиця Чайки, 12",1912.0,49.614847999999995,31.956022499999996
"Приорільська АЗПСМ (КЗ ""Магдалинівський ЦПМСД"")","ДНІПРОПЕТРОВСЬКА область, МАГДАЛИНІВСЬКИЙ район, селище ПРИОРІЛЬСЬКЕ, вулиця Молодіжна, 1",1567.0,48.97763320000001,34.99088820000001
Більськовільська амбулаторія загальної практики-сімейної медицини,"РІВНЕНСЬКА область, ВОЛОДИМИРЕЦЬКИЙ район, село БІЛЬСЬКА ВОЛЯ, вулиця Лікарняна, 1",4161.0,51.45855529999999,25.814739499999998
Амбулаторія загальної  практики-сімейної медицини № 5,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Гусенко, 13",7296.0,48.456962,35.0567912
"КНП ""ЦПМСД №3 Дніпровського району м. Києва"" Амбулаторія загальної практики - сімейної медицини №1","М.КИЇВ, місто КИЇВ, вулиця Червоноткацька, 31",10542.0,50.4540292,30.6262778
"Амбулаторія загальної практики КНП ""ЦПМСД""","ЖИТОМИРСЬКА область, БЕРДИЧІВСЬКИЙ район, село СЕМЕНІВКА, вулиця Героїв Майдану, 4",3859.0,49.870160999999996,28.664515
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МАРІУПОЛЬСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1 М.МАРІУПОЛЯ"" Амбулаторія № 1","ДОНЕЦЬКА область, місто МАРІУПОЛЬ, вулиця Радіна М.В., 2",11121.0,47.1380985,37.6019945
Красносілецька амбулаторія загальної  практики - сімейної медицини,"ХМЕЛЬНИЦЬКА область, СТАРОКОСТЯНТИНІВСЬКИЙ район, село КРАСНОСІЛКА, вулиця Центральна , 25",1688.0,49.767460299999996,27.3029892
"Підгородненська АЗПСМ (КЗ """"ЦПМСД"" Дніпровської районної ради Дніпропетровської області"""")","ДНІПРОПЕТРОВСЬКА область, ДНІПРОВСЬКИЙ район, місто ПІДГОРОДНЕ, вулиця Шосейна, 90",15789.0,48.5733001,35.1127727
Білокриницька амбулаторія загальної практики - сімейної медицини,"РІВНЕНСЬКА область, РІВНЕНСЬКИЙ район, село БІЛА КРИНИЦЯ, вулиця Радгоспна, 1",4773.0,50.6042193,26.387972499999997
АЗПСМ №4,"ВОЛИНСЬКА область, місто ЛУЦЬК, вулиця Привокзальна, 13",10537.0,50.7575434,25.3482685
Амбулаторія загальної практики сімейної медицини №5,"ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Панаса Мирного, 18",7988.0,47.8396766,33.3471152
Центр первинної допомоги,"ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Сохора, 5А",14104.0,49.9284732,36.25838579999999
Амбулаторія загальної практики - сімейної медицини № 1 м. Попасна,"ЛУГАНСЬКА область, ПОПАСНЯНСЬКИЙ район, місто ПОПАСНА, вулиця Миру, 151",12968.0,48.6283422,38.3728153
АЗПМС с. Старогнатівка №22,"ДОНЕЦЬКА область, ВОЛНОВАСЬКИЙ район, село СТАРОГНАТІВКА, вулиця Шкільна, 1",1203.0,47.5396383,37.7764232
Амбулаторія загальної практики-сімейної медицини с. Княжпіль,"ХМЕЛЬНИЦЬКА область, село КНЯЖПІЛЬ, вулиця Центральна, 2",1650.0,48.703364,26.7669895
"Амбулаторія ЗПСМ № 4 м. Кривий Ріг (КНП ""ЦПМСД № 2"" Криворізької МР)","ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Електрозаводська, 22а",3823.0,47.9898169,33.4995886
"Медичний центр ""Чайка""","КИЇВСЬКА область, КИЄВО-СВЯТОШИНСЬКИЙ район, село ЧАЙКИ, вулиця Лобановського, 7",47.0,50.4402743,30.2812815
Амбулаторія ЗПСМ с.Рівне,"ХЕРСОНСЬКА область, ГЕНІЧЕСЬКИЙ район, село РІВНЕ, вулиця Кривоноса, 2",1972.0,46.188481,34.7978989
"Амбулаторія № 5 м. Слов'янськ КНП Слов'янської міської Ради КНП ""ЦПМСД м. Слов'янська''","ДОНЕЦЬКА область, місто СЛОВ'ЯНСЬК, вулиця Генерала Батюка, 25",4030.0,48.8569907,37.574200700000006
Амбулаторія с.Водиця,"ЗАКАРПАТСЬКА область, РАХІВСЬКИЙ район, село ВОДИЦЯ, вулиця Спортивна, 4",1439.0,48.0717782,23.953106100000003
"Комунальне некомерційне підприємство ""Центр первинної медико - санітарної допомоги № 1"" Солом'янського району міста Києва, медична амбулаторія загальної практики - сімейної медицини №4","М.КИЇВ, місто КИЇВ, вулиця Гарматна, 36",11259.0,50.443461799999994,30.4307422
