legal_entity_name,division_id,division_name,division_area,division_region,division_settlement,division_residence_addresses,nszu_geocoding_google_api_lng,nszu_geocoding_google_api_lat,total_sum
"ПРИВАТНЕ ПІДПРИЄМСТВО ""ПРИВАТНЕ ВИРОБНИЧО-КОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БОГДАН""",81ed31b0-7daf-4b55-b039-ae47317545b8,Аптека №12,ВІННИЦЬКА,,ВІННИЦЯ,"ВІННИЦЬКА область, місто ВІННИЦЯ, вулиця Ватутіна, 22",28.536844899999995,49.2462121,103473.57999999999
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРМАСТОР""",81f6b0e5-129e-4660-b0cc-5e6160371618,"Аптека №261 Київська обл., м.Буча, вул.Островського, 22-а",КИЇВСЬКА,,БУЧА,"КИЇВСЬКА область, місто БУЧА, вулиця Островського, 22-А",30.215936199999998,50.549391799999995,1229275.7
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕД-СЕРВІС ХАРКІВ""",81fcf1ef-0db9-4e3b-a739-f95b76d79009,Аптека №14,ХАРКІВСЬКА,,ХАРКІВ,"ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Академіка Проскури, 3-В",36.287203600000005,50.046899700000004,76387.19
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАКУЛЬТЕТ-Ф""",8204018b-570a-48ba-b3d4-7f3d6b90cd6d,Аптека №17 ФАКУЛЬТЕТ-ФАРМ,ДНІПРОПЕТРОВСЬКА,,НІКОПОЛЬ,"ДНІПРОПЕТРОВСЬКА область, місто НІКОПОЛЬ, вулиця Світла, 4-а",34.3848892,47.5779391,626034.3999999999
"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ЛІКАРНЯНА АПТЕКА КАНІВСЬКОГО РАЙОНУ""",820b2cc0-fcc9-4777-8602-1c5c7a3716d2,Аптека № 1,ЧЕРКАСЬКА,,КАНІВ,"ЧЕРКАСЬКА область, місто КАНІВ, вулиця Успенська, 11",31.456585600000004,49.7522911,236344.18999999997
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКИ МЕДИЧНОЇ АКАДЕМІЇ""",8212607f-34f4-42eb-80bb-e1755cd8a42d,Аптека №12,ДНІПРОПЕТРОВСЬКА,,ДНІПРО,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Суворова, 17",35.0017019,48.4275526,9175465.47
"ФІРМА ""ВОЛИНЬФАРМ"" У ФОРМІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ",821347d3-9463-4a86-9164-5f27b2b6c0ee,Аптека №5,ВОЛИНСЬКА,,НОВОВОЛИНСЬК,"ВОЛИНСЬКА область, місто НОВОВОЛИНСЬК, проспект Перемоги, 1",24.1676055,50.7227014,1544102.38
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕД-СЕРВІС ХАРКІВ""",82161828-37f1-43ac-8d76-9df41b23af70,Аптека №15,ХАРКІВСЬКА,,ХАРКІВ,"ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Гвардійців Широнінців, 88-Б",36.3611149,50.0353959,76387.19
"МІСЬКА КОМУНАЛЬНА АПТЕКА ""ВІОЛА""",821cecaa-98ae-48a5-ae7a-a029b3f33906,"Міська комунальна аптека ""Віола"" №1",ХМЕЛЬНИЦЬКА,,ХМЕЛЬНИЦЬКИЙ,"ХМЕЛЬНИЦЬКА область, місто ХМЕЛЬНИЦЬКИЙ, вулиця Пілотська, 1",27.0037307,49.4120229,458021.51999999996
"Товариство з обмеженою відповідальністю ""ОЛІВІЯ ФАРМ""",82277120-8370-4029-a7ff-d10ff172d3bc,"Аптечний пункт №5 (Аптеки №1 Донецька обл., м.Краматорськ, вул.Катеринича, 44, прим.41 Н)",ДОНЕЦЬКА,,СЛОВ'ЯНСЬК,"ДОНЕЦЬКА область, місто СЛОВ'ЯНСЬК, вулиця Банківська , 85",37.5981632,48.850035299999995,85367.46999999999
"Товариство з обмеженою відповідальністю ""Ваша аптека""",82319db5-c666-49b9-9601-7c2dc54bbdff,Аптека №6,ЛЬВІВСЬКА,,ЛЬВІВ,"ЛЬВІВСЬКА область, місто ЛЬВІВ, вулиця Кульпарківська, 3",23.9910331,49.834109999999995,4687773.800000001
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА №28""",824536e5-97f8-4c00-ba28-b3aa395ebf76,Аптека №20,КІРОВОГРАДСЬКА,,КРОПИВНИЦЬКИЙ,"КІРОВОГРАДСЬКА область, місто КРОПИВНИЦЬКИЙ, вулиця Преображенська, 16Р",32.265440000000005,48.50642,95676.98
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТВА-ГРУПП""",82544ef4-78d2-41a4-83a7-8937d47c5ed1,"Аптека №32 ""Аптека 03""",М.КИЇВ,,КИЇВ,"М.КИЇВ, місто КИЇВ, вулиця Пугачова, 6/29",30.46926,50.47035,5120.18
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДЕНДІ-ФАРМ""",825ec4bd-a637-40bb-8cc2-e45c514daf18,"Аптека ""ВІРІДІС"" № 1",М.КИЇВ,,КИЇВ,"М.КИЇВ, місто КИЇВ, проспект Павла Тичини, 2",30.5936568,50.427419,491529.43
"Товариство з обмеженою відповідальністю "" Менго""",82629dc6-d231-427b-95c8-0e75f28121a8,Аптека № 45,КІРОВОГРАДСЬКА,,ОЛЕКСАНДРІЯ,"КІРОВОГРАДСЬКА область, місто ОЛЕКСАНДРІЯ, вулиця . 6-го Грудня, 139А",33.1138245,48.6582227,918258.26
"Приватне підприємство ""Фармацевтична компанія ""Здорова родина""",827dfed9-4cc8-4d11-87d2-0233c6661e4b,Аптека №10,ЛЬВІВСЬКА,,ДРОГОБИЧ,"ЛЬВІВСЬКА область, місто ДРОГОБИЧ, вулиця Шептицького, 18/6",23.5036922,49.3610802,2057527.69
"Товариство з обмеженою відповідальністю ""АЙ ПІ ФАРМАЦІЯ""",827fc607-dde4-4ec0-8925-2c48513e0d01,Аптека №21,ЛЬВІВСЬКА,,ЛЬВІВ,"ЛЬВІВСЬКА область, місто ЛЬВІВ, проспект Червоної Калини, 42",24.04924,49.79744,256846.41000000003
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА ДОБРОГО ДНЯ""",82904431-9d02-446d-b129-6b86f074995b,"Аптека №9 Львівська обл., Дрогобицький р-н, м.Стебник, вул.Грушевського, 1",ЛЬВІВСЬКА,,СТЕБНИК,"ЛЬВІВСЬКА область, місто СТЕБНИК, вулиця Грушеквського, 1",23.553350199999997,49.298944399999996,471221.80000000005
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РЕГІОНАЛЬНА АПТЕЧНА МЕРЕЖА РУАН""",8290f2d3-4c7f-4c55-8fb3-649a58329f30,Аптека № 89,М.КИЇВ,,КИЇВ,"М.КИЇВ, місто КИЇВ, вулиця Княжий Затон, 4",30.626106,50.403029,2252249.89
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЖОЛДІФАРМ""",82a0c5fc-bdcc-49dc-9507-47720e4f212d,Аптека №7,ЖИТОМИРСЬКА,,ЖИТОМИР,"ЖИТОМИРСЬКА область, місто ЖИТОМИР, вулиця Небесної Сотні, 44",28.66715,50.26157,140956.38
"Комунальне підприємство ""Луганська обласна ""Фармація Північ""",82a71c81-e03e-4b55-b6b3-e288e33c0804,"Аптечний пункт №2 (ВП ""ЦМА №47"" КП ""Луганська обласна ""Фармація Північ"" Луганська обл., м.Рубіжне, вул.Леніна, 49, прим.1, 2)",ЛУГАНСЬКА,,РУБІЖНЕ,"ЛУГАНСЬКА область, місто РУБІЖНЕ, вулиця Студентська, 19",38.3568495,49.023243799999996,3960144.909999999
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА ДОБРОГО ДНЯ""",82b02ab4-5142-4a0e-8bc1-880e8694c544,"Аптека №83 Донецька обл., м.Краматорськ, вул.Паркова, 93-2Н",ДОНЕЦЬКА,,КРАМАТОРСЬК,"ДОНЕЦЬКА область, місто КРАМАТОРСЬК, вулиця Паркова, 93-2Н",37.6047819,48.7258928,471221.80000000005
"Мале приватне підприємство ""Галеніка""",82b9c680-b370-4142-b655-77e7ea29cbee,Аптека №19,ДОНЕЦЬКА,,БАХМУТ,"ДОНЕЦЬКА область, місто БАХМУТ, вулиця Торгова, 6",38.004577000000005,48.5892731,2675615.7299999995
"Товариство з обмеженою відповідальністю ""Маркет Універсал ЛТД""",82c271ea-babd-4469-8bc1-cb35e7350724,Аптека №26,ЧЕРНІВЕЦЬКА,СТОРОЖИНЕЦЬКИЙ,СТОРОЖИНЕЦЬ,"ЧЕРНІВЕЦЬКА область, СТОРОЖИНЕЦЬКИЙ район, місто СТОРОЖИНЕЦЬ, вулиця Видинівського, 4а",25.720193899999998,48.1615783,5645293.16
"Товариство з обмеженою відповідальністю ""Ланпус""",82d13928-6ab4-4df6-95f1-bf5ab5c6f201,Аптека №3,М.КИЇВ,,КИЇВ,"М.КИЇВ, місто КИЇВ, вулиця Йорданська, 6",30.50899,50.493179999999995,
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ МЕДИЧНА КОМПАНІЯ ""ІРІС""",82d74ffa-4c19-402b-85ee-5958321ae64f,Аптека № 57,КИЇВСЬКА,,БІЛА ЦЕРКВА,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Героїв Чорнобиля, 5/7",30.092945699999998,49.78729310000001,513344.22
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА 235""",82da8240-6283-4e66-96da-4b1c03e397c9,Аптека №4,СУМСЬКА,,СУМИ,"СУМСЬКА область, місто СУМИ, проспект Шевченка, 7",34.8067928,50.9201698,2624987.66
"Товариство з обмеженою відповідальністю ""АВЕРС ФАРМ""",82daa244-36b0-4437-aff8-ff90675f2e6c,Аптека №1,ЧЕРКАСЬКА,,ЧЕРКАСИ,"ЧЕРКАСЬКА область, місто ЧЕРКАСИ, бульвар Шевченка, 345/10",32.089859999999994,49.4279,119243.22
Фізична-особа підприємець Лупой Борис Прохорович,82ded4b8-ed4e-478f-b2f2-5890acdb529d,Аптечний пункт №1 аптеки №1,ЧЕРНІВЕЦЬКА,НОВОСЕЛИЦЬКИЙ,КОСТИЧАНИ,"ЧЕРНІВЕЦЬКА область, НОВОСЕЛИЦЬКИЙ район, село КОСТИЧАНИ, вулиця Центральна, 69 С",26.508846600000002,48.227942999999996,28840.440000000002
"ПРИВАТНЕ ПІДПРИЄМСТВО ""ОПТІМА""",82e7d33e-5642-4965-a014-418a696ddd49,Аптека №6,ОДЕСЬКА,,ІЗМАЇЛ,"ОДЕСЬКА область, місто ІЗМАЇЛ, вулиця Пушкіна, 48",28.8376001,45.3422622,498685.34
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""І.К.ВЕЛ""",82f15fb9-f481-4d6c-9cf1-fd5432aa52fd,Аптека № 21,ДНІПРОПЕТРОВСЬКА,,ДНІПРО,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, бульвар Слави, 5к",35.0690373,48.4141471,1099494.7699999998
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРМАЦЕВТИЧНА КОМПАНІЯ ""ЗДРАВИЦА""",82f2565b-b75f-4537-a66f-9dc4ceba4000,аптека50,ЛУГАНСЬКА,,СЄВЄРОДОНЕЦЬК,"ЛУГАНСЬКА область, місто СЄВЄРОДОНЕЦЬК, проспект Гвардійський, 46",38.5250415,48.9404935,
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДАРА""",83055e23-da0e-409e-b8ff-324c04214c2e,Аптека №19,ХАРКІВСЬКА,БАЛАКЛІЙСЬКИЙ,БАЛАКЛІЯ,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, місто БАЛАКЛІЯ, вулиця Соборна, 90",36.836721999999995,49.4542723,1160156.83
"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АПТЕКИ ЗАПОРІЖЖЯ""",83056687-a0bb-44e6-8df2-d53d0d09519f,Аптека №94,ДНІПРОПЕТРОВСЬКА,,КАМ'ЯНСЬКЕ,"ДНІПРОПЕТРОВСЬКА область, місто КАМ'ЯНСЬКЕ, бульвар Будівельників, 24Г",34.572826899999995,48.598522700000004,7471913.130000001
"Комунальне підприємство охорони здоров'я ""Центральна районна аптека №126""",834544b9-3985-4780-bdbe-da91f3448f1b,Аптека №1,ХАРКІВСЬКА,,БОРОВА,"ХАРКІВСЬКА область, смт. БОРОВА, вулиця Московська, 1",37.619796,49.39077879999999,105096.23
ТЕРНОПІЛЬСЬКЕ ОБЛАСНЕ ВИРОБНИЧО-ТОРГОВЕ АПТЕЧНЕ ОБ'ЄДНАННЯ,834e3d40-30a7-4c92-85b4-2ef92fdfee44,аптека № 37,ТЕРНОПІЛЬСЬКА,,КРЕМЕНЕЦЬ,"ТЕРНОПІЛЬСЬКА область, місто КРЕМЕНЕЦЬ, вулиця Богдана Хмельницького, 17-А",25.7047798,50.1192424,1297882.5300000003
"Товариство з обмеженою відповідальністю "" Менго""",834ed837-2bb2-4cef-ac4c-58700f5e5c99,Аптека № 32,ЗАПОРІЗЬКА,,ЗАПОРІЖЖЯ,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Чумаченко, 34",35.214606700000004,47.7796459,918258.26
"Товариство з обмеженою відповідальністю "" Менго""",83528f47-6694-45a9-bfaa-fdeffe9bd289,Аптека № 90,ЛУГАНСЬКА,КРЕМІНСЬКИЙ,КРЕМІННА,"ЛУГАНСЬКА область, КРЕМІНСЬКИЙ район, місто КРЕМІННА, провулок Дружби, 6",38.21643710000001,49.0472214,918258.26
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА №180""",8370b4a3-cdf3-4bdf-801d-643e79247a3b,Аптека №139,ЧЕРНІГІВСЬКА,ЧЕРНІГІВСЬКИЙ,ГОНЧАРІВСЬКЕ,"ЧЕРНІГІВСЬКА область, ЧЕРНІГІВСЬКИЙ район, смт. ГОНЧАРІВСЬКЕ, вулиця Танкістів, 11",30.9213188,51.298885,880488.44
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРМАСТОР""",8376632b-1c81-471e-9a7e-c5e7a1bdf827,"Аптека №215 Доброго дня м.Київ, вул.Лісківська, 9Б/22",М.КИЇВ,,КИЇВ,"М.КИЇВ, місто КИЇВ, вулиця Лисківська, 9Б/22",30.6008308,50.5240645,1229275.7
Фізична особа-підприємець Корнієнко Василь Миколайович,8379b806-9882-4e13-a920-99b5861cd5d6,Аптека №3,ПОЛТАВСЬКА,ОРЖИЦЬКИЙ,ОРЖИЦЯ,"ПОЛТАВСЬКА область, ОРЖИЦЬКИЙ район, смт. ОРЖИЦЯ, вулиця Центральна, 25",32.6831136,49.782380100000005,192866.95
"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АПТЕКИ ЗАПОРІЖЖЯ""",837c6f67-6111-4367-9faa-d213b8d5759f,Аптека №73,ЗАПОРІЗЬКА,ВІЛЬНЯНСЬКИЙ,ВІЛЬНЯНСЬК,"ЗАПОРІЗЬКА область, ВІЛЬНЯНСЬКИЙ район, місто ВІЛЬНЯНСЬК, вулиця Соборна, 6А",35.4116785,47.9409604,7471913.130000001
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРМАСТОР""",838138da-a066-4525-95a2-ad8834c4d679,"Аптека №84 Доброго дня м.Чернівці, пр.Незалежності, 107-А",ЧЕРНІВЕЦЬКА,,ЧЕРНІВЦІ,"ЧЕРНІВЕЦЬКА область, місто ЧЕРНІВЦІ, проспект Незалежності, 107-А",25.9445995,48.26844570000001,1229275.7
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА №28""",83860cb5-2c7b-44bf-b22b-d1c98d38c7c3,Аптека №38,ХЕРСОНСЬКА,,ХЕРСОН,"ХЕРСОНСЬКА область, місто ХЕРСОН, вулиця Потьомкінська, 45А",32.61016,46.63966,95676.98
"Товариство з обмеженою відповідальністю-фірма ""Тетрамед""",839efdb5-d6fb-4abb-a60a-84710e5540ca,Аптека №4,РІВНЕНСЬКА,МЛИНІВСЬКИЙ,МЛИНІВ,"РІВНЕНСЬКА область, МЛИНІВСЬКИЙ район, смт. МЛИНІВ, вулиця Народна, 6а",25.614814000000003,50.513835,903793.9300000003
МІСЬКЕ КОМУНАЛЬНЕ ПІДПРИЄМСТВО “ВІННИЦЬКА МІСЬКА АПТЕКА”,839f5b45-7f57-4f8a-a251-448a1f38fbf2,"Аптечний пункт №3 МКП ""ВМА""",ВІННИЦЬКА,,ВІННИЦЯ,"ВІННИЦЬКА область, місто ВІННИЦЯ, вулиця Хмельницьке шосе, 96",28.414002899999996,49.2363473,995862.1599999999
"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""АПТЕКИ ЗАПОРІЖЖЯ""",839fb3e3-e81d-440f-8ad1-b4c9f51f0b18,Аптека №80,ЗАПОРІЗЬКА,КАМ'ЯНСЬКО-ДНІПРОВСЬКИЙ,БЛАГОВІЩЕНКА,"ЗАПОРІЗЬКА область, КАМ'ЯНСЬКО-ДНІПРОВСЬКИЙ район, село БЛАГОВІЩЕНКА, вулиця Шевченка, 20-А",34.822935799999996,47.461054499999996,7471913.130000001
"Товариство з обмеженою відповідальністю  ""Поділля-Фарм""",83a55bf7-cd0b-43fa-af00-b915bc3724af,"Аптека ""Ваша Аптека №2""",ХМЕЛЬНИЦЬКА,,ШЕПЕТІВКА,"ХМЕЛЬНИЦЬКА область, місто ШЕПЕТІВКА, вулиця Героів Небесноі Сотні, 26/а",27.0629525,50.174416799999996,498212.29000000004
"ПРИВАТНЕ ПІДПРИЄМСТВО "" АПТЕКИ ПОДІЛЛЯ """,83b40f20-6217-4ec0-9da4-b9843b947b99,Аптека №1,ХМЕЛЬНИЦЬКА,,ХМЕЛЬНИЦЬКИЙ,"ХМЕЛЬНИЦЬКА область, місто ХМЕЛЬНИЦЬКИЙ, вулиця Молодіжна, 19/1",26.9515549,49.4083564,77632.14
"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""АПТЕКА №100""",83b7c382-d19d-4c72-8f89-35aedc5291ca,Аптека,ІВАНО-ФРАНКІВСЬКА,НАДВІРНЯНСЬКИЙ,НАДВІРНА,"ІВАНО-ФРАНКІВСЬКА область, НАДВІРНЯНСЬКИЙ район, місто НАДВІРНА, вулиця Михайла Грушевського, 14",24.558852899999998,48.629710700000004,108974.13000000002
